HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Time,zcr_mean,energy_mean,energy_entropy_mean,spectral_centroid_mean,spectral_spread_mean,spectral_entropy_mean,spectral_flux_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_std_mean,delta zcr_mean,delta energy_mean,delta energy_entropy_mean,delta spectral_centroid_mean,delta spectral_spread_mean,delta spectral_entropy_mean,delta spectral_flux_mean,delta spectral_rolloff_mean,delta mfcc_1_mean,delta mfcc_2_mean,delta mfcc_3_mean,delta mfcc_4_mean,delta mfcc_5_mean,delta mfcc_6_mean,delta mfcc_7_mean,delta mfcc_8_mean,delta mfcc_9_mean,delta mfcc_10_mean,delta mfcc_11_mean,delta mfcc_12_mean,delta mfcc_13_mean,delta chroma_1_mean,delta chroma_2_mean,delta chroma_3_mean,delta chroma_4_mean,delta chroma_5_mean,delta chroma_6_mean,delta chroma_7_mean,delta chroma_8_mean,delta chroma_9_mean,delta chroma_10_mean,delta chroma_11_mean,delta chroma_12_mean,delta chroma_std_mean,zcr_std,energy_std,energy_entropy_std,spectral_centroid_std,spectral_spread_std,spectral_entropy_std,spectral_flux_std,spectral_rolloff_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,chroma_std_std,delta zcr_std,delta energy_std,delta energy_entropy_std,delta spectral_centroid_std,delta spectral_spread_std,delta spectral_entropy_std,delta spectral_flux_std,delta spectral_rolloff_std,delta mfcc_1_std,delta mfcc_2_std,delta mfcc_3_std,delta mfcc_4_std,delta mfcc_5_std,delta mfcc_6_std,delta mfcc_7_std,delta mfcc_8_std,delta mfcc_9_std,delta mfcc_10_std,delta mfcc_11_std,delta mfcc_12_std,delta mfcc_13_std,delta chroma_1_std,delta chroma_2_std,delta chroma_3_std,delta chroma_4_std,delta chroma_5_std,delta chroma_6_std,delta chroma_7_std,delta chroma_8_std,delta chroma_9_std,delta chroma_10_std,delta chroma_11_std,delta chroma_12_std,delta chroma_std_std
795.9215281,87.80856833,,,,,,,39.46710436,39.59232674,0.110323148,0.049586678,784.6153846,102.6415385,0.130817647,138.4615385,24.83221477,60.40268456,18.625,109.375,,,0.006839569,0.00286215,0.000279372,2.389661067,0.685252596,0.286757233,-5.856182082,2021/12/23 17:58,0.089201452,8.61E-05,3.03998824,0.139946682,0.142782764,0.795979913,0.004804942,0.139110708,-31.16379708,-0.203642538,-0.892335243,0.028911201,-0.53402619,-0.270226812,-0.118694769,-0.216728613,-0.152791829,-0.012829714,-0.126474788,-0.017464965,-0.199587457,0.011834429,0.007590045,0.009933555,0.008575206,0.007787755,0.004361788,0.008955008,0.008106829,0.008747194,0.008748304,0.006064719,0.006195015,0.00727816,0.001928312,-2.62E-08,0.045452641,0.000784286,0.000225355,0.020493154,0.000239202,0.002450091,-0.020150394,-0.057195087,-0.004798176,-0.023540463,-0.021438944,-0.03614077,0.03202061,0.009049431,-0.023124773,-0.01172232,-0.008511406,-0.004306606,-0.013983672,-0.00056044,-0.000226342,-0.000295266,-9.39E-05,0.000251469,-2.99E-05,-0.001091133,-5.50E-05,-0.000264154,-0.000464807,-0.001011428,-0.000179872,-0.000311804,0.035287498,8.31E-05,0.242624908,0.032395547,0.018672719,0.4325186,0.002270042,0.07162067,1.149883437,0.794121288,0.445972329,0.327336243,0.467429892,0.362849514,0.310363564,0.33410405,0.28117657,0.17665853,0.268788372,0.220678075,0.176742933,0.014320529,0.006906841,0.010310887,0.010371591,0.011878317,0.002860035,0.009185599,0.009431972,0.005403937,0.007696459,0.007108853,0.006834249,0.004519018,0.035383182,0.000102789,0.217433156,0.030713204,0.019143895,0.483653366,0.001991555,0.080578054,1.335100089,0.653497359,0.400879965,0.351645212,0.43762832,0.313675167,0.331391894,0.338281608,0.305425583,0.260857305,0.270914625,0.265007283,0.224198577,0.017876355,0.008821386,0.015697902,0.012301943,0.016272924,0.004234017,0.012300791,0.012818488,0.006699211,0.00912321,0.009125521,0.010783367,0.006291508
795.5601446,87.26333605,,,,,,,39.85520731,39.98778495,0.109687918,0.050097039,784.6153846,102.6415385,0.130817647,138.4615385,25.5033557,61.0738255,18.625,109.375,,,0.006602043,0.002668081,0.000270626,2.47445393,0.691983684,0.279651068,-5.926395833,2021/12/23 17:58,0.088135209,0.000134142,2.964561222,0.133808451,0.142274,0.585034112,0.007074976,0.114791289,-32.22353075,-0.89967167,-0.832717107,0.422104492,-0.700924909,-0.183109327,-0.154037657,-0.388778506,0.127563345,-0.155756989,-0.093576514,-0.032251395,-0.208533499,0.005215988,0.010095442,0.003728355,0.004507665,0.00562727,0.003822652,0.003987833,0.003467034,0.00677337,0.013549212,0.005076146,0.005663343,0.006971002,-0.001610708,6.37E-06,-0.00190984,-0.001402001,-0.000426153,-0.041222276,0.000262206,-0.002858439,0.097961885,-0.039280258,-0.003201689,0.051274858,-0.00761706,0.034942143,0.01383598,-0.010827879,0.034287411,-0.007896236,0.011654438,0.010320574,-0.001202105,-3.31E-05,4.96E-05,-0.00029806,-9.32E-05,-0.000312125,-0.000315225,-0.000265039,-0.000219394,-0.000232386,0.003340706,-0.000305363,-5.41E-05,0.000925276,0.030919937,0.000165789,0.318679355,0.039650169,0.039158658,0.484207352,0.003453056,0.062939719,1.369752535,0.608976323,0.949610149,0.598855913,0.483304559,0.349294374,0.260097013,0.280068481,0.253309231,0.230625465,0.233539222,0.170112058,0.199884328,0.004705971,0.011731966,0.004122853,0.00455036,0.007301343,0.006248594,0.002850086,0.002971331,0.0052264,0.017979712,0.004847311,0.004550702,0.004022731,0.028917155,0.000188058,0.519285746,0.03404142,0.039068444,0.440382535,0.003138144,0.062994497,1.339318494,0.624115123,0.642723977,0.586885058,0.484105714,0.275667525,0.260712497,0.37931358,0.293529025,0.302736157,0.282848728,0.24433645,0.279994754,0.006632045,0.018444612,0.00647876,0.005251449,0.009509489,0.008189103,0.003077198,0.004484491,0.007837249,0.018772567,0.007154279,0.006503236,0.00512272
795.2503872,86.7229372,,,,,,,39.719551,39.85442253,0.10905111,0.049945969,784.6153846,102.6415385,0.130817647,138.4615385,25.5033557,61.0738255,18.625,109.375,,,0.006366642,0.002466758,0.000259539,2.580975148,0.700174229,0.271282825,-6.004850418,2021/12/23 17:58,0.102019056,0.000152408,3.077837378,0.160168863,0.162515575,0.972929688,0.004418894,0.154945554,-32.05672081,0.272901702,-0.560096975,-0.10318978,-0.708705552,-0.284117912,-0.200563106,-0.315643826,-0.067508017,0.108890594,-0.092531285,0.006198921,-0.144272934,0.009891285,0.004954115,0.004809214,0.008359253,0.013704094,0.013462384,0.006450923,0.006544497,0.007629907,0.009650231,0.02019937,0.010915928,0.009415053,-0.000862069,2.73E-05,-0.001763837,-0.002661438,-0.002994306,0.001924906,0.000187319,-0.000680581,0.172986898,0.05174814,-0.015240597,-0.018364342,0.011321547,-0.060883379,-0.024291894,0.023597223,-0.027150106,0.016860469,0.020879674,-0.011799539,-0.009758614,6.34E-05,-0.000189676,2.25E-05,0.001034678,0.000164392,0.005163588,2.88E-05,0.000435251,-4.20E-05,-0.002895081,0.00073862,-9.98E-05,0.000357501,0.049196627,0.000241544,0.227867031,0.049817648,0.029411151,0.601694974,0.003506177,0.086573808,2.4239974,0.85381872,0.38304363,0.522450393,0.263396661,0.448799539,0.175704168,0.205039343,0.210873091,0.260472769,0.185460308,0.205457523,0.209826658,0.011131399,0.005232809,0.002749555,0.008825942,0.01655504,0.022381633,0.004370611,0.004582952,0.005254349,0.006985851,0.02505944,0.017736558,0.008712015,0.030445593,0.000181069,0.347567031,0.025308835,0.021277521,0.481463802,0.002653735,0.072261526,1.121201552,0.835087825,0.53456876,0.502516865,0.420389887,0.420762758,0.180736757,0.203574568,0.244228999,0.219317339,0.240432644,0.29039572,0.236767181,0.013385094,0.005763735,0.003139518,0.008352011,0.013417643,0.024960984,0.006444244,0.006431656,0.007170454,0.016319943,0.018313273,0.022427445,0.007285948
795.4052659,86.97301136,,,,,,,39.44177083,39.57484008,0.109344274,0.049587012,784.6153846,102.6415385,0.130817647,138.4615385,24.83221477,61.0738255,18.625,109.375,,,0.006073507,0.002216636,0.000243256,2.739966299,0.711733625,0.259759992,-6.111764743,2021/12/23 17:58,0.072572595,0.000293027,3.092024594,0.133347302,0.160102683,0.458549034,0.007276501,0.093920145,-31.415033,-0.087464234,-0.662557539,0.160839749,-0.865496883,-0.328720665,-0.22148315,-0.358453144,0.030056582,-0.00927339,0.060898873,-0.016448085,-0.220325179,0.013579569,0.004367088,0.005313372,0.006350746,0.008352551,0.011460155,0.00725746,0.003538394,0.006352142,0.008565281,0.007392825,0.014336741,0.009168024,-0.000998185,0.000100278,0.006353565,0.000445137,0.001654039,-0.00156333,-0.000266551,-9.07E-05,0.078781644,0.043825381,0.052471221,-0.049887207,-0.071314974,0.027399983,0.014036107,-0.021622908,0.003407183,-0.000135795,-0.016207527,0.028571434,0.009776442,0.000640493,8.91E-05,-1.33E-05,-0.000964115,0.001779288,-0.004643109,8.01E-05,-0.000454494,0.000214298,-0.000548778,-0.000326858,0.005697232,0.000163383,0.018952528,0.000713106,0.152243272,0.027825541,0.023528975,0.255208219,0.002456717,0.021743582,1.904244485,0.77530939,0.728895873,0.386766742,0.609382269,0.431781641,0.380005201,0.298390282,0.24695969,0.235952672,0.2150689,0.186403075,0.16340108,0.019263324,0.004111314,0.00440693,0.010175501,0.010742228,0.017114277,0.009115142,0.004995998,0.005004341,0.009168501,0.006970538,0.02437329,0.007548669,0.019979988,0.0004793,0.203110953,0.026340336,0.024052071,0.294746259,0.003373994,0.022395416,1.592858442,0.70882944,0.54552312,0.342261504,0.460870414,0.386971368,0.372869794,0.343454253,0.291875381,0.282368659,0.226505821,0.241961658,0.218662958,0.024923665,0.005773534,0.006746095,0.014109335,0.012104485,0.027819084,0.012753196,0.007144245,0.006126156,0.013277977,0.009920129,0.021178035,0.00867598
794.7857512,85.93875575,,,,,,,39.6439858,39.77583154,0.108128204,0.049880091,784.6153846,102.6415385,0.130817647,138.4615385,25.5033557,61.0738255,18.625,109.375,,,0.005860258,0.002033226,0.000229892,2.882246175,0.721406692,0.250293226,-6.198131645,2021/12/23 17:58,0.074069873,0.000276297,2.972494536,0.136314557,0.157202714,0.570677188,0.004978389,0.106034483,-32.19138756,0.240245955,-0.273276032,-0.087167422,-1.174067027,-0.045240983,-0.040978021,-0.444275798,0.13035132,-0.142444758,-0.187064618,-0.003887735,-0.14016726,0.011296867,0.00996894,0.004817284,0.004407127,0.009495486,0.008115585,0.00467996,0.002409847,0.007932828,0.009088247,0.01196607,0.019186027,0.00821124,0.001860254,-0.000134071,-0.007335953,0.003702231,0.003537287,0.012437711,-6.66E-05,0.000317604,-0.402833166,-0.020338887,-0.036637044,0.026873643,0.056717954,0.0050312,-0.003877093,0.00617356,-0.002717421,0.021046201,0.003171392,-0.031186189,0.010013652,-0.000519875,9.02E-05,8.74E-06,-6.91E-06,-0.001453347,-0.000321873,0.000234851,0.000157154,0.000171507,-9.29E-05,-0.000107771,-0.005129655,-0.001386405,0.022128761,0.000550758,0.263224415,0.031851726,0.030908145,0.316188164,0.002050557,0.037231936,3.087726106,0.810048022,0.374534893,0.419320171,0.396192366,0.362090835,0.250251577,0.170933846,0.300747297,0.282141774,0.208567145,0.154694712,0.197661643,0.008273346,0.010956964,0.004053464,0.004826491,0.013252411,0.007170365,0.003187098,0.001614664,0.007650595,0.006466795,0.009871034,0.022978113,0.005603698,0.014939674,0.000817649,0.393670615,0.038867903,0.033262234,0.392060565,0.001824127,0.049569272,1.331471258,0.501151437,0.374541982,0.455302892,0.416006528,0.332809358,0.318886731,0.232562068,0.254111775,0.274848273,0.28532849,0.22510039,0.198392764,0.008365135,0.011633417,0.005501248,0.006061762,0.017040916,0.009708683,0.004572759,0.002569782,0.01122061,0.009033717,0.013845032,0.019820961,0.006159786
794.5641026,84.92479529,,,,,,,39.10661923,39.23765896,0.106882245,0.049217702,784.6153846,96.93923077,0.12355,134.6153846,24.66666667,60.66666667,18.75,109.375,,,0.005660371,0.001867881,0.000216668,3.03036956,0.730849512,0.241175044,-6.282950411,2021/12/23 17:58,0.047345735,0.001284764,3.044199955,0.106222361,0.149090667,0.310067778,0.009583926,0.065517241,-28.37728008,1.436237509,-0.345131378,-0.588878124,-0.905658407,-0.199067534,-0.175196451,-0.13019379,-0.059745568,0.029488636,-0.050742652,-0.02534366,-0.244999359,0.014549283,0.008780067,0.011265144,0.008487979,0.031158517,0.01143107,0.006908643,0.005172796,0.003665643,0.00705879,0.027664514,0.044210322,0.020749255,0.001247731,6.31E-06,-0.009496631,-0.001636116,-0.004278052,0.031332695,-3.41E-05,0.003584392,0.2583485,-0.049620011,0.0328024,-0.043087662,0.018103938,0.003268836,-0.0031363,0.04252614,0.017633155,-0.030000818,-0.007080053,0.025605037,-0.011408295,-0.000170523,-5.70E-05,0.000271162,0.000165207,-0.000419555,4.78E-05,0.000100553,-6.95E-05,-0.000374779,-0.000170761,-6.00E-05,-0.000166215,-2.69E-05,0.027565631,0.001097402,0.225482929,0.031584605,0.035685092,0.294905258,0.005219615,0.041969122,2.075009313,1.146572997,0.59040799,0.310312035,0.438093574,0.337563649,0.211251518,0.243519603,0.239323518,0.171251615,0.209596346,0.293620322,0.123732761,0.019734319,0.016194346,0.012957425,0.011967356,0.029742754,0.015863394,0.01200599,0.006428337,0.003293849,0.005851575,0.029912389,0.048178694,0.011891257,0.028674948,0.001081094,0.33389723,0.040046259,0.042715453,0.346686918,0.007122629,0.044976017,2.181035335,0.80430649,0.667738786,0.383178518,0.475328511,0.375074311,0.291965839,0.247338349,0.278003027,0.267554791,0.260737199,0.364617884,0.170473832,0.027404627,0.023401467,0.012014385,0.012016389,0.029987781,0.02157571,0.016689413,0.008948891,0.004475435,0.008472047,0.034162093,0.047600831,0.011559914
793.6923077,84.66497819,,,,,,,39.10661923,39.20974787,0.106672293,0.049271763,784.6153846,91.23692308,0.116282353,128.8461538,24.66666667,60.66666667,18.75,109.375,,,0.005422581,0.001686951,0.000200454,3.214427624,0.741804584,0.23077346,-6.384832715,2021/12/23 17:58,0.072391107,0.000331768,2.835649086,0.126690778,0.142270666,0.551290307,0.005094188,0.098684211,-29.72308811,-0.247313044,-0.593683969,0.135656033,-0.891567474,-0.209699666,-0.2248139,-0.331253921,0.001859363,-0.070399024,-0.11595069,0.027227257,-0.119048565,0.010542534,0.005665767,0.005593841,0.005604217,0.01087321,0.010286513,0.015138406,0.004861587,0.009324628,0.009488416,0.013594303,0.005296179,0.007909917,-0.002019056,1.03E-05,0.005598575,-0.001944411,-0.000768916,-0.034874449,-7.12E-05,-0.003085299,0.049485876,0.031937681,-0.019735407,0.021470701,-0.050891561,0.00473071,-0.00445331,-0.018164521,0.015696304,-0.017504501,-0.018597789,-0.007488422,0.014955736,0.001095109,0.00148619,0.000139508,4.21E-06,1.24E-05,-0.000226204,0.000304337,-0.000121134,0.000442251,6.07E-05,-0.000225807,-0.000327199,0.00036357,0.01826442,0.000318986,0.349211203,0.021229289,0.025471703,0.207531911,0.001333809,0.021655115,1.21720242,1.486739198,0.568413231,0.58313432,0.463962585,0.228498207,0.277856326,0.174635317,0.322495048,0.134942117,0.206300474,0.182682509,0.170388371,0.008696914,0.006809652,0.007123297,0.005588283,0.014565195,0.013553743,0.016530485,0.005984453,0.010501988,0.010659004,0.009767781,0.005217007,0.005106409,0.02101244,0.000340004,0.454459785,0.031986544,0.034625861,0.287178737,0.002091038,0.030478943,1.381355175,1.035950795,0.563596839,0.367468472,0.455078609,0.301935685,0.24160661,0.230068238,0.294090289,0.160400877,0.274780862,0.224859164,0.198003196,0.011376079,0.006636896,0.010366618,0.004076468,0.016140906,0.010188531,0.01899511,0.007974716,0.015176362,0.01106411,0.013368834,0.007211484,0.005555125
792.4102564,83.31705227,,,,,,,38.93870245,39.05890314,0.105143834,0.049139574,784.6153846,91.23692308,0.116282353,128.8461538,24,60.66666667,18.75,109.375,,,0.005284215,0.001576525,0.000189795,3.351811828,0.749477148,0.223603587,-6.452532261,2021/12/23 17:58,0.091424682,3.88E-05,3.116158645,0.152708641,0.159086629,0.673555695,0.003264825,0.108666062,-33.17857208,-0.700911807,-0.525203069,0.100385171,-1.073586592,0.015269861,-0.278253202,-0.379731887,0.103440913,-0.244575759,-0.190305496,-0.06401837,-0.108805194,0.01296831,0.007582287,0.005598595,0.003424286,0.003953914,0.002636776,0.004274007,0.002252653,0.006033398,0.006419194,0.011305918,0.007908441,0.00577456,0.001928312,-1.67E-05,-0.006452246,0.00426732,0.004167155,0.03378082,-0.00011197,0.002676951,-0.289743827,-0.017381803,0.00578618,0.015736773,0.044241277,0.010323473,0.008521802,-0.007521041,-0.021735199,0.010175435,0.014783512,0.001751755,-0.005772318,-0.000803834,-0.001421391,2.56E-06,3.08E-06,2.31E-05,0.000118157,-0.000483868,6.51E-05,-0.000184734,0.000337033,0.00026303,0.000762613,-0.000295126,0.009869334,6.07E-05,0.103557613,0.01598818,0.018007665,0.150835091,0.000908512,0.012858394,1.260920119,0.828533625,0.239523103,0.285834925,0.211348029,0.207408569,0.236818051,0.267208888,0.190645066,0.204647858,0.234366274,0.14182979,0.183892937,0.007366401,0.007823552,0.00422811,0.002126302,0.003814501,0.001802553,0.004037821,0.002054864,0.006110082,0.004867,0.013018098,0.004878409,0.002843727,0.009026501,8.61E-05,0.160139571,0.018118884,0.027294295,0.161154326,0.001166676,0.01718511,0.979856797,0.565952108,0.316028538,0.246979779,0.273147575,0.287377594,0.308989419,0.341308481,0.246398285,0.308385807,0.237474151,0.148999903,0.272654375,0.010563827,0.008888177,0.004637413,0.002662243,0.005330956,0.002617125,0.004479286,0.002377787,0.006532499,0.006661858,0.019353348,0.005959486,0.003965566
792.2051282,83.03057402,,,,,,,39.88088376,40.01374674,0.104809438,0.050341613,784.6153846,91.23692308,0.116282353,128.8461538,24.66666667,60.66666667,18.75,109.375,,,0.005142058,0.001480587,0.000179573,3.47298698,0.755938479,0.217662342,-6.515316828,2021/12/23 17:58,0.06272686,0.000539124,3.097092808,0.116990945,0.144455168,0.5548664,0.007515632,0.094555354,-29.14440588,1.157016976,-0.268271618,-0.749441696,-0.945235087,-0.180197057,-0.041079705,-0.298457109,-0.270996962,0.231841847,-0.479582839,0.278352205,-0.202774555,0.023790766,0.007083175,0.017639007,0.010973562,0.025234988,0.034652924,0.013677697,0.003653492,0.013478703,0.006049817,0.005644505,0.015974796,0.019609321,-0.003266788,1.72E-05,0.011038635,-0.00322409,-0.000101711,-0.036081485,0.00041044,-0.005217786,0.258530262,0.110805147,0.009951037,-0.022099335,0.000468024,-0.01695178,-0.003357336,-0.028881417,-0.05017423,0.010588966,-0.011438601,0.023171677,-0.010448141,0.00011993,-2.49E-07,-0.000272938,4.18E-05,0.0013475,0.004725355,0.003428446,1.30E-05,0.000231818,-0.000377718,-0.000322095,-0.000827234,0.001335087,0.050098814,0.000465177,0.209435825,0.046776713,0.026242861,0.44807252,0.004139589,0.074364002,1.527746103,1.418134395,0.437389886,0.36806619,0.318349111,0.24270107,0.279820076,0.305046463,0.340283826,0.245220811,0.221410344,0.247444471,0.158970194,0.028477383,0.009539383,0.026100951,0.014231783,0.037546658,0.042001478,0.016107779,0.006538858,0.018741677,0.00728491,0.004709557,0.016015306,0.012198272,0.043019691,0.00070399,0.301341342,0.045983837,0.041533411,0.399937561,0.006050959,0.067166498,1.771643892,1.172032705,0.550644814,0.417802875,0.27614736,0.282899914,0.362849224,0.280389171,0.223520174,0.213932781,0.287993314,0.229648271,0.178633364,0.026756655,0.01419494,0.030262021,0.022361125,0.035697985,0.03102855,0.015848871,0.007990887,0.02071963,0.010670083,0.005800964,0.018710046,0.007996804
792.2564103,83.12861289,,,,,,,40.07458992,40.20854793,0.1049264,0.050582853,784.6153846,91.23692308,0.116282353,128.8461538,25.33333333,60.66666667,18.75,109.375,,,0.005016437,0.001404188,0.000170884,3.572483323,0.761045383,0.213029793,-6.568296279,2021/12/23 17:58,0.05176951,0.001075049,2.915710904,0.128284921,0.170411952,0.337431127,0.007737827,0.064836661,-30.35130678,1.338924045,-0.599599565,-0.382841254,-1.008711181,-0.141821591,-0.281121857,-0.061394224,-0.092851898,-0.02822664,-0.173279072,0.074859815,-0.14507954,0.018042608,0.015175052,0.018947447,0.007573943,0.012821355,0.015785811,0.02083166,0.003935712,0.022605644,0.00944593,0.01150436,0.014600553,0.017177932,0.002245917,-1.65E-05,-0.00980104,0.001747318,0.000361117,0.001415314,-0.000390563,0.001724138,-0.140334082,-0.067242982,-0.079901624,0.020579694,-0.00923452,-0.009481082,-0.010547042,0.017337275,0.032717089,-0.002276647,0.011309732,-0.031494471,0.006205183,-8.19E-05,0.00014628,1.39E-05,-0.000128429,-0.001145293,-0.00402083,-0.003313149,0.000625061,0.000683967,0.000936106,2.49E-05,9.29E-05,-0.001172213,0.025930395,0.001764734,0.289991825,0.02538119,0.026098444,0.20403501,0.004383341,0.037777757,3.220496096,0.966267451,0.781619416,0.476995376,0.397453335,0.257867531,0.245549911,0.286172206,0.22937937,0.198328022,0.283551657,0.182504298,0.218630061,0.017738679,0.017551803,0.024711951,0.007875975,0.017836458,0.01551297,0.027224917,0.003691598,0.026190523,0.010860149,0.014802282,0.029792161,0.009456965,0.026956679,0.001749336,0.382660213,0.030968981,0.033577438,0.261473657,0.006303643,0.047287952,2.225178,0.875570064,0.780733724,0.513433396,0.401495752,0.272562657,0.304568618,0.247239623,0.290064538,0.229276522,0.390965255,0.184660071,0.192409785,0.021491442,0.025160126,0.030651693,0.011157993,0.015559786,0.016004601,0.039778503,0.004532957,0.033021349,0.015938335,0.01838734,0.039464041,0.010809553
